x_adj,y_adj,z(m),,x(m),y(m),z(m),,easting,northing,,,,
-0.082086,51.812318,-1.197,,3.088,-4.164,-1.197,,489381.466,6203459.998,,,,
-0.094086,51.826318,-1.288,,3.076,-4.15,-1.288,,489381.48,6203459.986,,,,
-0.075086,51.801318,-1.392,,3.095,-4.175,-1.392,,489381.455,6203460.005,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.026914,51.670318,-0.754,,3.197,-4.306,-0.754,,489381.324,6203460.107,,,,
-0.073086,51.801318,-1.011,,3.097,-4.175,-1.011,,489381.455,6203460.007,,,,
-0.079086,51.809318,-1.103,,3.091,-4.167,-1.103,,489381.463,6203460.001,,,,
-0.082086,51.812318,-1.197,,3.088,-4.164,-1.197,,489381.466,6203459.998,,,,
-0.094086,51.826318,-1.288,,3.076,-4.15,-1.288,,489381.48,6203459.986,,,,
-0.075086,51.801318,-1.392,,3.095,-4.175,-1.392,,489381.455,6203460.005,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.008914,51.666318,-0.753,,3.179,-4.31,-0.753,,489381.32,6203460.089,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.046086,51.708318,-1.221,,3.124,-4.268,-1.221,,489381.362,6203460.034,,,,
-0.060086,51.725318,-1.313,,3.11,-4.251,-1.313,,489381.379,6203460.02,,,,
-0.060086,51.726318,-1.411,,3.11,-4.25,-1.411,,489381.38,6203460.02,,,,
-0.044086,51.702318,-1.518,,3.126,-4.274,-1.518,,489381.356,6203460.036,,,,
0.001914,51.647318,-0.754,,3.172,-4.329,-0.754,,489381.301,6203460.082,,,,
-0.009086,51.660318,-0.943,,3.161,-4.316,-0.943,,489381.314,6203460.071,,,,
-0.046086,51.709318,-1.028,,3.124,-4.267,-1.028,,489381.363,6203460.034,,,,
-0.050086,51.714318,-1.123,,3.12,-4.262,-1.123,,489381.368,6203460.03,,,,
-0.046086,51.708318,-1.221,,3.124,-4.268,-1.221,,489381.362,6203460.034,,,,
-0.060086,51.725318,-1.313,,3.11,-4.251,-1.313,,489381.379,6203460.02,,,,
-0.060086,51.726318,-1.411,,3.11,-4.25,-1.411,,489381.38,6203460.02,,,,
-0.044086,51.702318,-1.518,,3.126,-4.274,-1.518,,489381.356,6203460.036,,,,
-0.007086,51.630318,-0.755,,3.163,-4.346,-0.755,,489381.284,6203460.073,,,,
-0.052086,51.689318,-1.127,,3.118,-4.287,-1.127,,489381.343,6203460.028,,,,
-0.053086,51.689318,-1.224,,3.117,-4.287,-1.224,,489381.343,6203460.027,,,,
-0.062086,51.700318,-1.318,,3.108,-4.276,-1.318,,489381.354,6203460.018,,,,
-0.058086,51.694318,-1.418,,3.112,-4.282,-1.418,,489381.348,6203460.022,,,,
-0.058086,51.693318,-1.518,,3.112,-4.283,-1.518,,489381.347,6203460.022,,,,
-0.007086,51.630318,-0.755,,3.163,-4.346,-0.755,,489381.284,6203460.073,,,,
-0.011086,51.634318,-0.947,,3.159,-4.342,-0.947,,489381.288,6203460.069,,,,
-0.050086,51.686318,-1.031,,3.12,-4.29,-1.031,,489381.34,6203460.03,,,,
-0.052086,51.689318,-1.127,,3.118,-4.287,-1.127,,489381.343,6203460.028,,,,
-0.053086,51.689318,-1.224,,3.117,-4.287,-1.224,,489381.343,6203460.027,,,,
-0.062086,51.700318,-1.318,,3.108,-4.276,-1.318,,489381.354,6203460.018,,,,
-0.058086,51.694318,-1.418,,3.112,-4.282,-1.418,,489381.348,6203460.022,,,,
-0.058086,51.693318,-1.518,,3.112,-4.283,-1.518,,489381.347,6203460.022,,,,
-0.020086,51.620318,-0.755,,3.15,-4.356,-0.755,,489381.274,6203460.06,,,,
-0.022086,51.621318,-0.947,,3.148,-4.355,-0.947,,489381.275,6203460.058,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.020086,51.620318,-0.755,,3.15,-4.356,-0.755,,489381.274,6203460.06,,,,
-0.022086,51.621318,-0.947,,3.148,-4.355,-0.947,,489381.275,6203460.058,,,,
0.012914,51.571318,-1.056,,3.183,-4.405,-1.056,,489381.225,6203460.093,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.034086,51.610318,-0.755,,3.136,-4.366,-0.755,,489381.264,6203460.046,,,,
-0.031086,51.605318,-0.949,,3.139,-4.371,-0.949,,489381.259,6203460.049,,,,
-0.025086,51.593318,-1.245,,3.145,-4.383,-1.245,,489381.247,6203460.055,,,,
-0.023086,51.589318,-1.346,,3.147,-4.387,-1.346,,489381.243,6203460.057,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.013086,51.573318,-1.553,,3.157,-4.403,-1.553,,489381.227,6203460.067,,,,
-0.034086,51.610318,-0.755,,3.136,-4.366,-0.755,,489381.264,6203460.046,,,,
-0.031086,51.605318,-0.949,,3.139,-4.371,-0.949,,489381.259,6203460.049,,,,
-0.017086,51.584318,-1.051,,3.153,-4.392,-1.051,,489381.238,6203460.063,,,,
-0.028086,51.599318,-1.145,,3.142,-4.377,-1.145,,489381.253,6203460.052,,,,
-0.025086,51.593318,-1.245,,3.145,-4.383,-1.245,,489381.247,6203460.055,,,,
-0.023086,51.589318,-1.346,,3.147,-4.387,-1.346,,489381.243,6203460.057,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.013086,51.573318,-1.553,,3.157,-4.403,-1.553,,489381.227,6203460.067,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.046086,51.597318,-0.756,,3.124,-4.379,-0.756,,489381.251,6203460.034,,,,
-0.027086,51.570318,-0.954,,3.143,-4.406,-0.954,,489381.224,6203460.053,,,,
-0.033086,51.577318,-1.149,,3.137,-4.399,-1.149,,489381.231,6203460.047,,,,
-0.037086,51.580318,-1.246,,3.133,-4.396,-1.246,,489381.234,6203460.043,,,,
-0.053086,51.601318,-1.339,,3.117,-4.375,-1.339,,489381.255,6203460.027,,,,
-0.042086,51.586318,-1.444,,3.128,-4.39,-1.444,,489381.24,6203460.038,,,,
-0.043086,51.585318,-1.546,,3.127,-4.391,-1.546,,489381.239,6203460.037,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.046086,51.597318,-0.756,,3.124,-4.379,-0.756,,489381.251,6203460.034,,,,
-0.027086,51.570318,-0.954,,3.143,-4.406,-0.954,,489381.224,6203460.053,,,,
-0.031086,51.574318,-1.051,,3.139,-4.402,-1.051,,489381.228,6203460.049,,,,
-0.033086,51.577318,-1.149,,3.137,-4.399,-1.149,,489381.231,6203460.047,,,,
-0.037086,51.580318,-1.246,,3.133,-4.396,-1.246,,489381.234,6203460.043,,,,
-0.053086,51.601318,-1.339,,3.117,-4.375,-1.339,,489381.255,6203460.027,,,,
-0.042086,51.586318,-1.444,,3.128,-4.39,-1.444,,489381.24,6203460.038,,,,
-0.043086,51.585318,-1.546,,3.127,-4.391,-1.546,,489381.239,6203460.037,,,,
-0.036086,51.555318,-0.762,,3.134,-4.421,-0.762,,489381.209,6203460.044,,,,
-0.011086,51.518318,-0.963,,3.159,-4.458,-0.963,,489381.172,6203460.069,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.036086,51.555318,-0.762,,3.134,-4.421,-0.762,,489381.209,6203460.044,,,,
-0.011086,51.518318,-0.963,,3.159,-4.458,-0.963,,489381.172,6203460.069,,,,
0.006914,51.490318,-1.069,,3.177,-4.486,-1.069,,489381.144,6203460.087,,,,
0.015914,51.477318,-1.172,,3.186,-4.499,-1.172,,489381.131,6203460.096,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.001914,51.469318,-0.972,,3.172,-4.507,-0.972,,489381.123,6203460.082,,,,
0.002914,51.465318,-1.273,,3.173,-4.511,-1.273,,489381.119,6203460.083,,,,
0.008914,51.455318,-1.378,,3.179,-4.521,-1.378,,489381.109,6203460.089,,,,
-0.001086,51.469318,-1.476,,3.169,-4.507,-1.476,,489381.123,6203460.079,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.001914,51.469318,-0.972,,3.172,-4.507,-0.972,,489381.123,6203460.082,,,,
0.006914,51.461318,-1.073,,3.177,-4.515,-1.073,,489381.115,6203460.087,,,,
-0.002086,51.474318,-1.17,,3.168,-4.502,-1.17,,489381.128,6203460.078,,,,
0.002914,51.465318,-1.273,,3.173,-4.511,-1.273,,489381.119,6203460.083,,,,
0.008914,51.455318,-1.378,,3.179,-4.521,-1.378,,489381.109,6203460.089,,,,
-0.001086,51.469318,-1.476,,3.169,-4.507,-1.476,,489381.123,6203460.079,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-0.001086,51.441318,-1.176,,3.169,-4.535,-1.176,,489381.095,6203460.079,,,,
-0.005086,51.446318,-1.276,,3.165,-4.53,-1.276,,489381.1,6203460.075,,,,
0.002914,51.432318,-1.382,,3.173,-4.544,-1.382,,489381.086,6203460.083,,,,
0.008914,51.424318,-1.488,,3.179,-4.552,-1.488,,489381.078,6203460.089,,,,
-0.025086,51.471318,-1.576,,3.145,-4.505,-1.576,,489381.125,6203460.055,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.000914,51.440318,-0.976,,3.171,-4.536,-0.976,,489381.094,6203460.081,,,,
-0.001086,51.441318,-1.075,,3.169,-4.535,-1.075,,489381.095,6203460.079,,,,
-0.001086,51.441318,-1.176,,3.169,-4.535,-1.176,,489381.095,6203460.079,,,,
-0.005086,51.446318,-1.276,,3.165,-4.53,-1.276,,489381.1,6203460.075,,,,
0.002914,51.432318,-1.382,,3.173,-4.544,-1.382,,489381.086,6203460.083,,,,
0.008914,51.424318,-1.488,,3.179,-4.552,-1.488,,489381.078,6203460.089,,,,
-0.025086,51.471318,-1.576,,3.145,-4.505,-1.576,,489381.125,6203460.055,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.054914,51.333318,-0.997,,3.225,-4.643,-0.997,,489380.987,6203460.135,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.054914,51.333318,-0.997,,3.225,-4.643,-0.997,,489380.987,6203460.135,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.838914,50.183318,0.616,,4.009,-5.793,0.616,,489379.837,6203460.919,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.034914,51.326318,-1.304,,3.205,-4.65,-1.304,,489380.98,6203460.115,,,,
0.020914,51.345318,-1.402,,3.191,-4.631,-1.402,,489380.999,6203460.101,,,,
0.028914,51.334318,-1.51,,3.199,-4.642,-1.51,,489380.988,6203460.109,,,,
0.018914,51.347318,-1.612,,3.189,-4.629,-1.612,,489381.001,6203460.099,,,,
0.808914,50.227318,0.858,,3.979,-5.749,0.858,,489379.881,6203460.889,,,,
0.838914,50.183318,0.616,,4.009,-5.793,0.616,,489379.837,6203460.919,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.025914,51.342318,-0.993,,3.196,-4.634,-0.993,,489380.996,6203460.106,,,,
0.034914,51.328318,-1.098,,3.205,-4.648,-1.098,,489380.982,6203460.115,,,,
0.025914,51.341318,-1.197,,3.196,-4.635,-1.197,,489380.995,6203460.106,,,,
0.034914,51.326318,-1.304,,3.205,-4.65,-1.304,,489380.98,6203460.115,,,,
0.020914,51.345318,-1.402,,3.191,-4.631,-1.402,,489380.999,6203460.101,,,,
0.028914,51.334318,-1.51,,3.199,-4.642,-1.51,,489380.988,6203460.109,,,,
0.018914,51.347318,-1.612,,3.189,-4.629,-1.612,,489381.001,6203460.099,,,,
0.846914,50.131318,0.621,,4.017,-5.845,0.621,,489379.785,6203460.927,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.022914,51.313318,-1.305,,3.193,-4.663,-1.305,,489380.967,6203460.103,,,,
0.012914,51.326318,-1.405,,3.183,-4.65,-1.405,,489380.98,6203460.093,,,,
-0.001086,51.346318,-1.503,,3.169,-4.63,-1.503,,489381,6203460.079,,,,
0.003914,51.337318,-1.612,,3.174,-4.639,-1.612,,489380.991,6203460.084,,,,
0.759914,50.261318,0.852,,3.93,-5.715,0.852,,489379.915,6203460.84,,,,
0.896914,50.058318,0.755,,4.067,-5.918,0.755,,489379.712,6203460.977,,,,
0.846914,50.131318,0.621,,4.017,-5.845,0.621,,489379.785,6203460.927,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.022914,51.314318,-1.098,,3.193,-4.662,-1.098,,489380.968,6203460.103,,,,
0.035914,51.295318,-1.206,,3.206,-4.681,-1.206,,489380.949,6203460.116,,,,
0.022914,51.313318,-1.305,,3.193,-4.663,-1.305,,489380.967,6203460.103,,,,
0.012914,51.326318,-1.405,,3.183,-4.65,-1.405,,489380.98,6203460.093,,,,
-0.001086,51.346318,-1.503,,3.169,-4.63,-1.503,,489381,6203460.079,,,,
0.003914,51.337318,-1.612,,3.174,-4.639,-1.612,,489380.991,6203460.084,,,,
0.727914,50.268318,0.849,,3.898,-5.708,0.849,,489379.922,6203460.808,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.074914,51.208318,-1.017,,3.245,-4.768,-1.017,,489380.862,6203460.155,,,,
0.065914,51.220318,-1.118,,3.236,-4.756,-1.118,,489380.874,6203460.146,,,,
0.071914,51.211318,-1.225,,3.242,-4.765,-1.225,,489380.865,6203460.152,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.727914,50.268318,0.849,,3.898,-5.708,0.849,,489379.922,6203460.808,,,,
0.891914,50.026318,0.757,,4.062,-5.95,0.757,,489379.68,6203460.972,,,,
0.869914,50.059318,0.627,,4.04,-5.917,0.627,,489379.713,6203460.95,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.074914,51.208318,-1.017,,3.245,-4.768,-1.017,,489380.862,6203460.155,,,,
0.065914,51.220318,-1.118,,3.236,-4.756,-1.118,,489380.874,6203460.146,,,,
0.071914,51.211318,-1.225,,3.242,-4.765,-1.225,,489380.865,6203460.152,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.758914,50.184318,0.984,,3.929,-5.792,0.984,,489379.838,6203460.839,,,,
0.716914,50.246318,0.85,,3.887,-5.73,0.85,,489379.9,6203460.797,,,,
0.774914,50.158318,0.739,,3.945,-5.818,0.739,,489379.812,6203460.855,,,,
0.787914,50.138318,0.617,,3.958,-5.838,0.617,,489379.792,6203460.868,,,,
0.052914,51.208318,-1.015,,3.223,-4.768,-1.015,,489380.862,6203460.133,,,,
0.056914,51.200318,-1.12,,3.227,-4.776,-1.12,,489380.854,6203460.137,,,,
0.049914,51.211318,-1.223,,3.22,-4.765,-1.223,,489380.865,6203460.13,,,,
0.045914,51.216318,-1.326,,3.216,-4.76,-1.326,,489380.87,6203460.126,,,,
0.044914,51.216318,-1.432,,3.215,-4.76,-1.432,,489380.87,6203460.125,,,,
0.042914,51.218318,-1.538,,3.213,-4.758,-1.538,,489380.872,6203460.123,,,,
0.041914,51.218318,-1.646,,3.212,-4.758,-1.646,,489380.872,6203460.122,,,,
0.758914,50.184318,0.984,,3.929,-5.792,0.984,,489379.838,6203460.839,,,,
0.716914,50.246318,0.85,,3.887,-5.73,0.85,,489379.9,6203460.797,,,,
0.774914,50.158318,0.739,,3.945,-5.818,0.739,,489379.812,6203460.855,,,,
0.787914,50.138318,0.617,,3.958,-5.838,0.617,,489379.792,6203460.868,,,,
0.052914,51.208318,-1.015,,3.223,-4.768,-1.015,,489380.862,6203460.133,,,,
0.056914,51.200318,-1.12,,3.227,-4.776,-1.12,,489380.854,6203460.137,,,,
0.049914,51.211318,-1.223,,3.22,-4.765,-1.223,,489380.865,6203460.13,,,,
0.045914,51.216318,-1.326,,3.216,-4.76,-1.326,,489380.87,6203460.126,,,,
0.044914,51.216318,-1.432,,3.215,-4.76,-1.432,,489380.87,6203460.125,,,,
0.042914,51.218318,-1.538,,3.213,-4.758,-1.538,,489380.872,6203460.123,,,,
0.041914,51.218318,-1.646,,3.212,-4.758,-1.646,,489380.872,6203460.122,,,,
0.716914,50.207318,0.978,,3.887,-5.769,0.978,,489379.861,6203460.797,,,,
0.707914,50.221318,0.852,,3.878,-5.755,0.852,,489379.875,6203460.788,,,,
0.720914,50.199318,0.732,,3.891,-5.777,0.732,,489379.853,6203460.801,,,,
0.733914,50.179318,0.611,,3.904,-5.797,0.611,,489379.833,6203460.814,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.046914,51.180318,-1.44,,3.217,-4.796,-1.44,,489380.834,6203460.127,,,,
0.042914,51.185318,-1.546,,3.213,-4.791,-1.546,,489380.839,6203460.123,,,,
0.032914,51.198318,-1.649,,3.203,-4.778,-1.649,,489380.852,6203460.113,,,,
0.716914,50.207318,0.978,,3.887,-5.769,0.978,,489379.861,6203460.797,,,,
0.707914,50.221318,0.852,,3.878,-5.755,0.852,,489379.875,6203460.788,,,,
0.720914,50.199318,0.732,,3.891,-5.777,0.732,,489379.853,6203460.801,,,,
0.733914,50.179318,0.611,,3.904,-5.797,0.611,,489379.833,6203460.814,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.046914,51.180318,-1.44,,3.217,-4.796,-1.44,,489380.834,6203460.127,,,,
0.042914,51.185318,-1.546,,3.213,-4.791,-1.546,,489380.839,6203460.123,,,,
0.032914,51.198318,-1.649,,3.203,-4.778,-1.649,,489380.852,6203460.113,,,,
0.675914,50.228318,0.972,,3.846,-5.748,0.972,,489379.882,6203460.756,,,,
0.686914,50.212318,0.852,,3.857,-5.764,0.852,,489379.866,6203460.767,,,,
0.686914,50.209318,0.729,,3.857,-5.767,0.729,,489379.863,6203460.767,,,,
0.700914,50.190318,0.609,,3.871,-5.786,0.609,,489379.844,6203460.781,,,,
0.084914,51.093318,-1.247,,3.255,-4.883,-1.247,,489380.747,6203460.165,,,,
0.084914,51.092318,-1.355,,3.255,-4.884,-1.355,,489380.746,6203460.165,,,,
0.080914,51.095318,-1.462,,3.251,-4.881,-1.462,,489380.749,6203460.161,,,,
0.087914,51.085318,-1.575,,3.258,-4.891,-1.575,,489380.739,6203460.168,,,,
0.081914,51.092318,-1.682,,3.252,-4.884,-1.682,,489380.746,6203460.162,,,,
0.675914,50.228318,0.972,,3.846,-5.748,0.972,,489379.882,6203460.756,,,,
0.686914,50.212318,0.852,,3.857,-5.764,0.852,,489379.866,6203460.767,,,,
0.686914,50.209318,0.729,,3.857,-5.767,0.729,,489379.863,6203460.767,,,,
0.700914,50.190318,0.609,,3.871,-5.786,0.609,,489379.844,6203460.781,,,,
0.081914,51.099318,-1.034,,3.252,-4.877,-1.034,,489380.753,6203460.162,,,,
0.085914,51.092318,-1.141,,3.256,-4.884,-1.141,,489380.746,6203460.166,,,,
0.084914,51.093318,-1.247,,3.255,-4.883,-1.247,,489380.747,6203460.165,,,,
0.084914,51.092318,-1.355,,3.255,-4.884,-1.355,,489380.746,6203460.165,,,,
0.080914,51.095318,-1.462,,3.251,-4.881,-1.462,,489380.749,6203460.161,,,,
0.087914,51.085318,-1.575,,3.258,-4.891,-1.575,,489380.739,6203460.168,,,,
0.081914,51.092318,-1.682,,3.252,-4.884,-1.682,,489380.746,6203460.162,,,,
0.616914,50.279318,0.961,,3.787,-5.697,0.961,,489379.933,6203460.697,,,,
0.644914,50.236318,0.846,,3.815,-5.74,0.846,,489379.89,6203460.725,,,,
0.637914,50.244318,0.723,,3.808,-5.732,0.723,,489379.898,6203460.718,,,,
0.659914,50.211318,0.606,,3.83,-5.765,0.606,,489379.865,6203460.74,,,,
0.072914,51.078318,-1.142,,3.243,-4.898,-1.142,,489380.732,6203460.153,,,,
0.069914,51.083318,-1.247,,3.24,-4.893,-1.247,,489380.737,6203460.15,,,,
0.069914,51.081318,-1.355,,3.24,-4.895,-1.355,,489380.735,6203460.15,,,,
0.071914,51.075318,-1.465,,3.242,-4.901,-1.465,,489380.729,6203460.152,,,,
0.067914,51.081318,-1.573,,3.238,-4.895,-1.573,,489380.735,6203460.148,,,,
0.066914,51.082318,-1.682,,3.237,-4.894,-1.682,,489380.736,6203460.147,,,,
0.616914,50.279318,0.961,,3.787,-5.697,0.961,,489379.933,6203460.697,,,,
0.644914,50.236318,0.846,,3.815,-5.74,0.846,,489379.89,6203460.725,,,,
0.637914,50.244318,0.723,,3.808,-5.732,0.723,,489379.898,6203460.718,,,,
0.659914,50.211318,0.606,,3.83,-5.765,0.606,,489379.865,6203460.74,,,,
0.600914,50.299318,0.477,,3.771,-5.677,0.477,,489379.953,6203460.681,,,,
0.599914,50.299318,0.357,,3.77,-5.677,0.357,,489379.953,6203460.68,,,,
0.601914,50.294318,0.238,,3.772,-5.682,0.238,,489379.948,6203460.682,,,,
0.587914,50.315318,0.119,,3.758,-5.661,0.119,,489379.969,6203460.668,,,,
0.141914,50.976318,-0.95,,3.312,-5,-0.95,,489380.63,6203460.222,,,,
0.077914,51.073318,-1.037,,3.248,-4.903,-1.037,,489380.727,6203460.158,,,,
0.072914,51.078318,-1.142,,3.243,-4.898,-1.142,,489380.732,6203460.153,,,,
0.069914,51.083318,-1.247,,3.24,-4.893,-1.247,,489380.737,6203460.15,,,,
0.069914,51.081318,-1.355,,3.24,-4.895,-1.355,,489380.735,6203460.15,,,,
0.071914,51.075318,-1.465,,3.242,-4.901,-1.465,,489380.729,6203460.152,,,,
0.067914,51.081318,-1.573,,3.238,-4.895,-1.573,,489380.735,6203460.148,,,,
0.066914,51.082318,-1.682,,3.237,-4.894,-1.682,,489380.736,6203460.147,,,,
0.585914,50.287318,0.958,,3.756,-5.689,0.958,,489379.941,6203460.666,,,,
0.585914,50.287318,0.837,,3.756,-5.689,0.837,,489379.941,6203460.666,,,,
0.582914,50.288318,0.716,,3.753,-5.688,0.716,,489379.942,6203460.663,,,,
0.584914,50.285318,0.596,,3.755,-5.691,0.596,,489379.939,6203460.665,,,,
0.580914,50.290318,0.476,,3.751,-5.686,0.476,,489379.944,6203460.661,,,,
0.575914,50.297318,0.357,,3.746,-5.679,0.357,,489379.951,6203460.656,,,,
0.570914,50.302318,0.237,,3.741,-5.674,0.237,,489379.956,6203460.651,,,,
0.576914,50.293318,0.119,,3.747,-5.683,0.119,,489379.947,6203460.657,,,,
0.573914,50.295318,0,,3.744,-5.681,0,,489379.949,6203460.654,,,,
0.569914,50.303318,-0.119,,3.74,-5.673,-0.119,,489379.957,6203460.65,,,,
0.118914,50.977318,-1.055,,3.289,-4.999,-1.055,,489380.631,6203460.199,,,,
0.110914,50.986318,-1.161,,3.281,-4.99,-1.161,,489380.64,6203460.191,,,,
0.112914,50.984318,-1.27,,3.283,-4.992,-1.27,,489380.638,6203460.193,,,,
0.124914,50.964318,-1.385,,3.295,-5.012,-1.385,,489380.618,6203460.205,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
-3.170086,55.976318,0,,0,0,0,,489385.63,6203456.91,,,,
0.585914,50.287318,0.958,,3.756,-5.689,0.958,,489379.941,6203460.666,,,,
0.585914,50.287318,0.837,,3.756,-5.689,0.837,,489379.941,6203460.666,,,,
0.582914,50.288318,0.716,,3.753,-5.688,0.716,,489379.942,6203460.663,,,,
0.584914,50.285318,0.596,,3.755,-5.691,0.596,,489379.939,6203460.665,,,,
0.580914,50.290318,0.476,,3.751,-5.686,0.476,,489379.944,6203460.661,,,,
0.575914,50.297318,0.357,,3.746,-5.679,0.357,,489379.951,6203460.656,,,,
0.570914,50.302318,0.237,,3.741,-5.674,0.237,,489379.956,6203460.651,,,,
0.576914,50.293318,0.119,,3.747,-5.683,0.119,,489379.947,6203460.657,,,,
0.573914,50.295318,0,,3.744,-5.681,0,,489379.949,6203460.654,,,,
0.569914,50.303318,-0.119,,3.74,-5.673,-0.119,,489379.957,6203460.65,,,,
0.566914,50.305318,-0.237,,3.737,-5.671,-0.237,,489379.959,6203460.647,,,,
0.560914,50.312318,-0.355,,3.731,-5.664,-0.355,,489379.966,6203460.641,,,,
